51.4831	-0.2971	
51.48319	-0.29304	
51.4833	-0.2947	
51.4834	-0.291	
51.4837	-0.293	
51.4838	-0.2955	
51.4841	-0.2953	
51.48452	-0.29476	
51.7631	-1.3392	
51.7635	-1.3391	
51.764	-1.3367	
51.7659	-1.311	
51.7689	-1.3389	
51.7693	-1.3334	
51.7696	-1.3326	
51.7704	-1.3388	
51.7706	-1.3385	
51.7711	-1.3382	
51.7718	-1.3376	
51.7747	-1.3329	
52.020592	-1.832804	
52.072916	-4.301634	
52.1936	0.1273	
52.2073	0.1178	
52.4171	-0.3532	
52.8107	0.632	
52.9882	-4.4383	
52.9928	-4.4263	
52.9938	-4.4403	
52.994	-4.4406	
52.9961	-4.4302	
52.9982	-4.422	
52.9984	-4.4285	
52.9985	-4.423	
52.9993	-4.4234	
52.9997	-4.428	
53.0576	-4.1502	
53.1435	-4.3833	
53.1471	-4.3641	
53.27264	-3.04628	
54.99208404	-4.513328969	
54.992896	-4.5194502	
54.993846	-4.519772977	
54.99451697	-4.519365029	
55.01348899	-4.523125989	
55.014892	-4.5259299	
55.015346	-4.5226889	Kirkcudbrightshire
55.01551003	-4.52429099	Kirkcudbrightshire
55.05224444	-4.088227777	Kirkcudbrightshire
55.053127777	-4.085408333	Kirkcudbrightshire
55.05359444	-4.08438888	Kirkcudbrightshire
55.05376111	-4.08206111	Kirkcudbrightshire
55.053932	-4.0867816	Kirkcudbrightshire
55.15857777	-4.219380555	Kirkcudbrightshire
55.408883	-3.340901	Dumfriesshire
55.415295	-3.343835	Dumfriesshire
55.432914	-3.3069377	Dumfriesshire
55.433222	-3.3176158	Dumfriesshire
55.44305556	-3.352972222	Peeblesshire
55.444053	-3.36026	Peeblesshire
55.461566	-3.369404	Peeblesshire
55.461854	-3.374239	Peeblesshire
55.462222	-3.374236	Peeblesshire
55.462543	-3.371257	Peeblesshire
55.468123	-3.371388	Peeblesshire
55.468236	-3.372515	
55.468435	-3.370845	
55.600306	-3.319263	
55.600865	-3.321536	
55.630469	-3.2913968	
55.658504	-4.6772186	
55.691676987335	-3.21313804015517	
55.7251839805394	-3.20527103729546	
55.7279619947075	-3.20543297566473	
55.728843	-3.8781128	
55.740286	-2.631136	
55.740563	-2.633195	
55.743356	-2.630054	
55.743543	-2.630392	
55.744922	-2.633154	
55.745508	-2.622187	
55.745798	-2.62165	
55.755139	-5.0420781	
55.756036	-5.042148	
55.7572620268911	-3.24383097700774	
55.761871	-2.2454941	
55.767684	-2.2121565	
55.822498	-3.239013	
55.823465	-3.202267	
55.82852	-3.005614	
55.832547222	-3.03448889	
55.8331944	-3.033641666	
55.83324444	-3.034597222	
55.836578	-5.1283128	
55.841081	-3.0684305	
55.84297	-3.03663	
55.843175	-3.0694302	
55.85342	-3.162611	
55.85515	-2.987308	
55.855299	-3.1556284	
55.856575	-3.15204167	
55.85728	-2.99525	
55.85763	-2.995792	
55.85879	-2.990978	
55.863168	-2.9910962	
55.86326	-2.2991258	
55.86326388	-2.99125833	
55.8969472	-3.10329167	
55.906696	-2.7976513	
55.908022	-2.7968468	
55.908067	-2.7968157	
55.908473	-2.7965521	
55.909574	-2.7957908	
55.909623	-2.7980633	
55.914735	-2.9592296	
55.91792	-2.940256	
55.938321	-3.1531529	
55.9397450275719	-2.63353002257645	
55.9408439788967	-2.63497296720743	
55.941219991073	-2.63537102378904	
55.9414240065962	-2.63562499545514	
55.9415079932659	-2.63575198128819	
55.9416029602289	-2.63583797961473	
55.9417939838021	-2.63601802289485	
55.9419170301407	-2.63617702759802	
55.9427060186862	-2.63714597560465	
55.96380556	-3.2053417	
55.964093	-3.202813	
55.964226	-3.20208	
55.964398	-3.2046637	
55.96446	-3.2047457	
55.9652278	-3.20916667	
55.966667	-3.211389	
55.9671861	-3.20983888	
56.00813611	-2.74428333	
56.008905	-2.8350718	
56.012186	-2.65449	
56.014402	-2.8497548	
56.014447	-2.849836	East Lothian
56.016114	-2.8530807	East Lothian
56.016124	-2.8528564	East Lothian
56.02184	-2.857214	East Lothian
56.025914	-2.8598272	East Lothian
56.026864	-2.8627364	East Lothian
56.03768	-2.855306	East Lothian
56.047885	-2.8332329	East Lothian
56.057022	-2.706443	East Lothian
56.060855	-2.6897988	East Lothian
56.084991	-4.5749934	Stirlingshire
56.106568	-4.6089243	Dunbartonshire
56.157959	-4.672966	Dunbartonshire
56.161045	-4.6715698	Dunbartonshire
56.16957777	-3.671519444	West Perthshire
56.174459	-4.3724158	West Perthshire
56.175451	-4.3694641	West Perthshire
56.176537	-4.3714001	West Perthshire
56.176839	-3.3790977	Fifeshire
56.248824	-4.6852234	Stirlingshire
56.2666600383818	-4.42270400002598	
56.343618	-4.7076311	
56.343794	-4.7078054	
56.471139	-4.3140978	
56.522094	-4.2752417	
56.522392	-4.275162	
56.536796	-4.2889239	
56.539185	-4.289979	
56.541595	-4.2246355	
56.55812	-5.25415	
56.58865	-3.6297087	
56.642631	-5.0138276	
56.643626	-3.7240579	
56.645743	-3.6994624	
56.645936	-3.7631989	
56.649412	-3.8015057	
56.64971	-3.8026128	
56.652269	-4.0104126	
56.661347	-5.073299	
56.6621489915996	-3.77294900827109	
56.6647600382566	-3.77453695982694	
56.669123	-3.6902502	
56.689967	-4.3323296	
56.691782	-4.3882965	
56.7055459599941	-3.76927102915942	
56.716352	-3.9125191	
56.717518	-3.935946	
56.717670969665	-3.90296095982194	
56.727687	-3.8217247	
56.740844	-3.7704152	
56.743414	-3.7722531	
56.761498	-3.8492599	
56.761905	-3.8502615	
56.762261018157	-3.85066601447761	
56.7623300012201	-3.85199001990258	
56.7623790353536	-3.85099198669195	
56.7634850274771	-3.85665999725461	
56.7644730024039	-3.86219800449907	
56.764507	-3.9188944	
56.7649029940366	-3.85933600366115	
56.7657160386443	-3.94754597917199	
56.889841	-5.4700839	
56.89615	-5.46071667	
56.89666	-5.46025	
57.601869	-5.3937359	
57.602316	-5.3955023	
57.604357	-5.3517525	
57.604936	-5.3583701	
57.606064	-5.3881822	
57.819085	-5.1710936	
57.827773	-5.1759008	
59.51385501	-1.650253991	
